"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-20T00:00:00.0000000,2019-04-20T06:42:00.3802370Z,0,2019-04-20T06:42:00.3590000Z,"WeatherStation","70E9DA61","99D3E1411EA66EFD",31.899999618530273,1000.996337890625,66.5,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:42:30.6941168Z,0,2019-04-20T06:42:30.6120000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1001.0234375,66.0999984741211,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:43:00.9599090Z,0,2019-04-20T06:43:00.8510000Z,"WeatherStation","70E9DA61","A7D7F20300D69348",31.799999237060547,1000.9990234375,66.5,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:43:31.1567408Z,0,2019-04-20T06:43:31.1090000Z,"WeatherStation","70E9DA61","E4E4956059946735",31.799999237060547,1001.015625,66.5999984741211,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:44:01.4768436Z,0,2019-04-20T06:44:01.3620000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1001.03369140625,66.800003051757813,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:44:31.7182788Z,0,2019-04-20T06:44:31.6040000Z,"WeatherStation","70E9DA61","4E2444D1DC0EF5DE",32,1001.032470703125,65.5999984741211,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:45:01.9391965Z,0,2019-04-20T06:45:01.8750000Z,"WeatherStation","70E9DA61","3AF9834637DB4AC1",32,1001.032470703125,66.0999984741211,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:45:32.1977238Z,0,2019-04-20T06:45:32.1080000Z,"WeatherStation","70E9DA61","A7D7F20300D69348",31.799999237060547,1001.036865234375,66.5999984741211,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:46:02.4564296Z,0,2019-04-20T06:46:02.3590000Z,"WeatherStation","70E9DA61","3AF9834637DB4AC1",32,1001.0078125,66.699996948242188,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:46:32.6896152Z,0,2019-04-20T06:46:32.6110000Z,"WeatherStation","70E9DA61","F5C67F129BF39A96",31.899999618530273,1001.028076171875,66.5999984741211,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:47:02.9624525Z,0,2019-04-20T06:47:02.8550000Z,"WeatherStation","70E9DA61","F8952EF2B9F09006",31.899999618530273,1001.003662109375,66.4000015258789,5.1999998092651367,266,"CWF-MX-001"
